transaction_id,account_id,merchant_id,merchant_name,merchant_category,amount,payment_method,timestamp,transaction_status,hour_of_day,minutes_since_previous
TXN000237,ACC0036,M005,FitFuel,Health,2307,UPI,2026-06-19 11:37:30,SUCCESS,11,14400.0
TXN000238,ACC0037,M003,FreshMart,Grocery,1109,UPI,2026-06-26 11:37:30,SUCCESS,11,
TXN000239,ACC0037,M005,FitFuel,Health,956,UPI,2026-07-11 11:37:30,SUCCESS,11,21600.0
TXN000240,ACC0037,M004,HomeNest,Furniture,4422,NetBanking,2026-07-04 11:37:30,SUCCESS,11,-10080.0
TXN000241,ACC0037,M003,FreshMart,Grocery,1079,UPI,2026-07-26 11:37:30,SUCCESS,11,31680.0
TXN000242,ACC0037,M005,FitFuel,Health,1852,Card,2026-08-13 11:37:30,SUCCESS,11,25920.0
TXN000243,ACC0038,M003,FreshMart,Grocery,1420,UPI,2026-06-16 11:37:30,SUCCESS,11,
TXN000244,ACC0038,M001,TechKart,Electronics,3974,UPI,2026-06-29 11:37:30,SUCCESS,11,18720.0
TXN000245,ACC0038,M004,HomeNest,Furniture,8272,Card,2026-07-10 11:37:30,SUCCESS,11,15840.0
TXN000246,ACC0039,M003,FreshMart,Grocery,376,UPI,2026-07-24 11:37:30,SUCCESS,11,
TXN000247,ACC0039,M001,TechKart,Electronics,1158,NetBanking,2026-08-05 11:37:30,SUCCESS,11,17280.0
TXN000248,ACC0039,M002,StyleHub,Fashion,528,UPI,2026-08-01 11:37:30,SUCCESS,11,-5760.0
TXN000249,ACC0039,M002,StyleHub,Fashion,804,UPI,2026-08-20 11:37:30,SUCCESS,11,27360.0
TXN000250,ACC0039,M004,HomeNest,Furniture,7389,UPI,2026-09-10 11:37:30,SUCCESS,11,30240.0
TXN000251,ACC0039,M005,FitFuel,Health,1348,UPI,2026-09-17 11:37:30,SUCCESS,11,10080.0
TXN000252,ACC0039,M005,FitFuel,Health,590,UPI,2026-08-23 11:37:30,SUCCESS,11,-36000.0
TXN000253,ACC0040,M001,TechKart,Electronics,4634,NetBanking,2026-06-12 11:37:30,SUCCESS,11,
TXN000254,ACC0040,M003,FreshMart,Grocery,1292,Card,2026-06-14 11:37:30,SUCCESS,11,2880.0
TXN000255,ACC0040,M003,FreshMart,Grocery,269,NetBanking,2026-06-28 11:37:30,SUCCESS,11,20160.0
TXN000256,ACC0040,M005,FitFuel,Health,466,Card,2026-06-30 11:37:30,SUCCESS,11,2880.0
TXN000257,ACC0040,M003,FreshMart,Grocery,309,Wallet,2026-08-11 11:37:30,SUCCESS,11,60480.0
TXN000258,ACC0040,M001,TechKart,Electronics,1629,Card,2026-08-01 11:37:30,SUCCESS,11,-14400.0
TXN000259,ACC0041,M005,FitFuel,Health,1318,Card,2026-08-10 11:37:30,SUCCESS,11,
TXN000260,ACC0041,M005,FitFuel,Health,2000,Card,2026-08-14 11:37:30,SUCCESS,11,5760.0
TXN000261,ACC0041,M005,FitFuel,Health,1766,Card,2026-09-07 11:37:30,SUCCESS,11,34560.0
TXN000262,ACC0041,M004,HomeNest,Furniture,9232,UPI,2026-09-18 11:37:30,SUCCESS,11,15840.0
TXN000263,ACC0041,M002,StyleHub,Fashion,2044,UPI,2026-10-05 11:37:30,SUCCESS,11,24480.0
TXN000264,ACC0041,M002,StyleHub,Fashion,2214,Wallet,2026-10-09 11:37:30,SUCCESS,11,5760.0
TXN000265,ACC0041,M005,FitFuel,Health,1629,NetBanking,2026-09-21 11:37:30,SUCCESS,11,-25920.0
TXN000266,ACC0041,M004,HomeNest,Furniture,8767,Card,2026-10-05 11:37:30,SUCCESS,11,20160.0
TXN000267,ACC0041,M002,StyleHub,Fashion,1276,UPI,2026-11-06 11:37:30,SUCCESS,11,46080.0
TXN000268,ACC0042,M004,HomeNest,Furniture,9862,UPI,2026-07-19 11:37:30,SUCCESS,11,
TXN000269,ACC0042,M001,TechKart,Electronics,3130,Card,2026-08-01 11:37:30,SUCCESS,11,18720.0
TXN000270,ACC0042,M002,StyleHub,Fashion,1636,UPI,2026-08-08 11:37:30,SUCCESS,11,10080.0
TXN000271,ACC0042,M002,StyleHub,Fashion,1689,UPI,2026-08-03 11:37:30,SUCCESS,11,-7200.0
TXN000272,ACC0042,M003,FreshMart,Grocery,1283,UPI,2026-09-17 11:37:30,SUCCESS,11,64800.0
TXN000273,ACC0042,M005,FitFuel,Health,933,UPI,2026-09-12 11:37:30,SUCCESS,11,-7200.0
TXN000274,ACC0042,M003,FreshMart,Grocery,469,UPI,2026-09-11 11:37:30,SUCCESS,11,-1440.0
TXN000275,ACC0043,M002,StyleHub,Fashion,1449,NetBanking,2026-06-21 11:37:30,SUCCESS,11,
TXN000276,ACC0043,M005,FitFuel,Health,1937,Card,2026-06-24 11:37:30,SUCCESS,11,4320.0
TXN000277,ACC0043,M001,TechKart,Electronics,3459,Card,2026-07-01 11:37:30,SUCCESS,11,10080.0
TXN000278,ACC0043,M004,HomeNest,Furniture,8764,NetBanking,2026-07-03 11:37:30,SUCCESS,11,2880.0
TXN000279,ACC0043,M005,FitFuel,Health,690,Card,2026-08-12 11:37:30,SUCCESS,11,57600.0
TXN000280,ACC0043,M001,TechKart,Electronics,3925,UPI,2026-07-21 11:37:30,SUCCESS,11,-31680.0
TXN000281,ACC0043,M003,FreshMart,Grocery,862,NetBanking,2026-07-03 11:37:30,SUCCESS,11,-25920.0
TXN000282,ACC0043,M004,HomeNest,Furniture,9620,NetBanking,2026-08-16 11:37:30,SUCCESS,11,63360.0
TXN000283,ACC0044,M005,FitFuel,Health,346,Card,2026-06-12 11:37:30,SUCCESS,11,
TXN000284,ACC0044,M004,HomeNest,Furniture,2443,UPI,2026-06-24 11:37:30,SUCCESS,11,17280.0
TXN000285,ACC0044,M003,FreshMart,Grocery,1255,Card,2026-06-16 11:37:30,SUCCESS,11,-11520.0
TXN000286,ACC0044,M005,FitFuel,Health,1204,UPI,2026-07-03 11:37:30,SUCCESS,11,24480.0
TXN000287,ACC0044,M004,HomeNest,Furniture,9954,UPI,2026-07-30 11:37:30,SUCCESS,11,38880.0
TXN000288,ACC0044,M005,FitFuel,Health,2367,UPI,2026-08-06 11:37:30,SUCCESS,11,10080.0
TXN000289,ACC0045,M004,HomeNest,Furniture,3212,UPI,2026-07-28 11:37:30,SUCCESS,11,
TXN000290,ACC0045,M004,HomeNest,Furniture,6681,Card,2026-07-31 11:37:30,SUCCESS,11,4320.0
TXN000291,ACC0045,M004,HomeNest,Furniture,4150,UPI,2026-08-17 11:37:30,SUCCESS,11,24480.0
TXN000292,ACC0045,M004,HomeNest,Furniture,8339,Card,2026-08-27 11:37:30,SUCCESS,11,14400.0
TXN000293,ACC0045,M002,StyleHub,Fashion,2369,Card,2026-09-22 11:37:30,SUCCESS,11,37440.0
TXN000294,ACC0045,M004,HomeNest,Furniture,7343,Card,2026-09-11 11:37:30,SUCCESS,11,-15840.0
TXN000295,ACC0045,M005,FitFuel,Health,2447,UPI,2026-09-26 11:37:30,SUCCESS,11,21600.0
TXN000296,ACC0045,M003,FreshMart,Grocery,1030,UPI,2026-08-18 11:37:30,SUCCESS,11,-56160.0
TXN000297,ACC0045,M001,TechKart,Electronics,1721,Card,2026-10-24 11:37:30,SUCCESS,11,96480.0
TXN000298,ACC0046,M002,StyleHub,Fashion,1713,UPI,2026-07-19 11:37:30,SUCCESS,11,
TXN000299,ACC0046,M001,TechKart,Electronics,3297,UPI,2026-07-31 11:37:30,SUCCESS,11,17280.0
TXN000300,ACC0046,M005,FitFuel,Health,2111,Card,2026-08-02 11:37:30,SUCCESS,11,2880.0
TXN000301,ACC0046,M001,TechKart,Electronics,2712,UPI,2026-08-15 11:37:30,SUCCESS,11,18720.0
TXN000302,ACC0046,M002,StyleHub,Fashion,751,UPI,2026-08-16 11:37:30,SUCCESS,11,1440.0
TXN000303,ACC0046,M002,StyleHub,Fashion,1004,NetBanking,2026-07-29 11:37:30,SUCCESS,11,-25920.0
TXN000304,ACC0046,M003,FreshMart,Grocery,178,UPI,2026-10-17 11:37:30,SUCCESS,11,115200.0
TXN000305,ACC0046,M001,TechKart,Electronics,3299,UPI,2026-10-25 11:37:30,SUCCESS,11,11520.0
TXN000306,ACC0046,M003,FreshMart,Grocery,578,Card,2026-08-04 11:37:30,SUCCESS,11,-118080.0
TXN000307,ACC0047,M005,FitFuel,Health,1359,UPI,2026-08-08 11:37:30,SUCCESS,11,
TXN000308,ACC0047,M002,StyleHub,Fashion,475,UPI,2026-08-19 11:37:30,SUCCESS,11,15840.0
TXN000309,ACC0047,M005,FitFuel,Health,478,UPI,2026-09-01 11:37:30,SUCCESS,11,18720.0
TXN000310,ACC0047,M003,FreshMart,Grocery,561,Card,2026-08-14 11:37:30,SUCCESS,11,-25920.0
TXN000311,ACC0047,M003,FreshMart,Grocery,258,UPI,2026-09-21 11:37:30,SUCCESS,11,54720.0
TXN000312,ACC0047,M001,TechKart,Electronics,3983,Card,2026-08-18 11:37:30,SUCCESS,11,-48960.0
TXN000313,ACC0048,M003,FreshMart,Grocery,1479,UPI,2026-08-21 11:37:30,SUCCESS,11,
TXN000314,ACC0048,M005,FitFuel,Health,707,Wallet,2026-08-29 11:37:30,SUCCESS,11,11520.0
TXN000315,ACC0048,M005,FitFuel,Health,2477,UPI,2026-09-08 11:37:30,SUCCESS,11,14400.0
TXN000316,ACC0048,M005,FitFuel,Health,2175,Card,2026-09-05 11:37:30,SUCCESS,11,-4320.0
TXN000317,ACC0048,M001,TechKart,Electronics,1125,UPI,2026-10-12 11:37:30,SUCCESS,11,53280.0
TXN000318,ACC0048,M003,FreshMart,Grocery,833,UPI,2026-10-10 11:37:30,SUCCESS,11,-2880.0
TXN000319,ACC0048,M002,StyleHub,Fashion,475,UPI,2026-11-07 11:37:30,SUCCESS,11,40320.0
TXN000320,ACC0048,M003,FreshMart,Grocery,1430,UPI,2026-10-09 11:37:30,SUCCESS,11,-41760.0
TXN000321,ACC0049,M003,FreshMart,Grocery,942,NetBanking,2026-08-27 11:37:30,SUCCESS,11,
TXN000322,ACC0049,M001,TechKart,Electronics,3095,UPI,2026-09-11 11:37:30,SUCCESS,11,21600.0
TXN000323,ACC0049,M004,HomeNest,Furniture,7381,UPI,2026-09-10 11:37:30,SUCCESS,11,-1440.0
TXN000324,ACC0049,M004,HomeNest,Furniture,6265,Wallet,2026-10-05 11:37:30,SUCCESS,11,36000.0
TXN000325,ACC0049,M002,StyleHub,Fashion,2109,UPI,2026-10-10 11:37:30,SUCCESS,11,7200.0
TXN000326,ACC0049,M004,HomeNest,Furniture,9950,UPI,2026-09-16 11:37:30,SUCCESS,11,-34560.0
TXN000327,ACC0049,M003,FreshMart,Grocery,1069,UPI,2026-11-01 11:37:30,SUCCESS,11,66240.0
TXN000328,ACC0050,M005,FitFuel,Health,1128,NetBanking,2026-06-12 11:37:30,SUCCESS,11,
TXN000329,ACC0050,M005,FitFuel,Health,853,UPI,2026-06-18 11:37:30,SUCCESS,11,8640.0
TXN000330,ACC0050,M002,StyleHub,Fashion,1047,UPI,2026-07-10 11:37:30,SUCCESS,11,31680.0
TXN000331,ACC0050,M005,FitFuel,Health,784,UPI,2026-07-12 11:37:30,SUCCESS,11,2880.0
TXN000332,ACC0050,M002,StyleHub,Fashion,520,Card,2026-08-11 11:37:30,SUCCESS,11,43200.0
TXN000333,ACC0050,M004,HomeNest,Furniture,4485,UPI,2026-07-22 11:37:30,SUCCESS,11,-28800.0
TXN000334,ACC0051,M002,StyleHub,Fashion,837,UPI,2026-08-15 11:37:30,SUCCESS,11,
TXN000335,ACC0051,M005,FitFuel,Health,1393,Card,2026-08-17 11:37:30,SUCCESS,11,2880.0
TXN000336,ACC0051,M002,StyleHub,Fashion,1351,UPI,2026-09-06 11:37:30,SUCCESS,11,28800.0
TXN000337,ACC0051,M003,FreshMart,Grocery,312,Card,2026-08-21 11:37:30,SUCCESS,11,-23040.0
TXN000338,ACC0051,M002,StyleHub,Fashion,2457,NetBanking,2026-09-20 11:37:30,SUCCESS,11,43200.0
TXN000339,ACC0051,M003,FreshMart,Grocery,526,NetBanking,2026-09-29 11:37:30,SUCCESS,11,12960.0
TXN000340,ACC0051,M004,HomeNest,Furniture,3126,UPI,2026-10-08 11:37:30,SUCCESS,11,12960.0
TXN000341,ACC0052,M001,TechKart,Electronics,3010,Wallet,2026-08-30 11:37:30,SUCCESS,11,
TXN000342,ACC0052,M002,StyleHub,Fashion,1237,UPI,2026-09-04 11:37:30,SUCCESS,11,7200.0
TXN000343,ACC0052,M005,FitFuel,Health,2306,Card,2026-09-17 11:37:30,SUCCESS,11,18720.0
TXN000344,ACC0052,M004,HomeNest,Furniture,9271,UPI,2026-10-14 11:37:30,SUCCESS,11,38880.0
TXN000345,ACC0052,M001,TechKart,Electronics,3916,Card,2026-10-01 11:37:30,SUCCESS,11,-18720.0
TXN000346,ACC0052,M005,FitFuel,Health,2496,UPI,2026-10-09 11:37:30,SUCCESS,11,11520.0
TXN000347,ACC0053,M004,HomeNest,Furniture,5742,NetBanking,2026-06-29 11:37:30,SUCCESS,11,
TXN000348,ACC0053,M002,StyleHub,Fashion,2020,Wallet,2026-07-01 11:37:30,SUCCESS,11,2880.0
TXN000349,ACC0053,M005,FitFuel,Health,1886,UPI,2026-07-03 11:37:30,SUCCESS,11,2880.0
TXN000350,ACC0054,M004,HomeNest,Furniture,5260,NetBanking,2026-08-10 11:37:30,SUCCESS,11,
TXN000351,ACC0054,M003,FreshMart,Grocery,1094,UPI,2026-08-24 11:37:30,SUCCESS,11,20160.0
TXN000352,ACC0054,M005,FitFuel,Health,523,Card,2026-08-22 11:37:30,SUCCESS,11,-2880.0
TXN000353,ACC0055,M004,HomeNest,Furniture,2740,Card,2026-07-06 11:37:30,SUCCESS,11,
TXN000354,ACC0055,M002,StyleHub,Fashion,954,UPI,2026-07-09 11:37:30,SUCCESS,11,4320.0
TXN000355,ACC0055,M004,HomeNest,Furniture,2204,UPI,2026-07-20 11:37:30,SUCCESS,11,15840.0
TXN000356,ACC0055,M002,StyleHub,Fashion,2262,UPI,2026-08-08 11:37:30,SUCCESS,11,27360.0
TXN000357,ACC0055,M002,StyleHub,Fashion,906,UPI,2026-08-03 11:37:30,SUCCESS,11,-7200.0
TXN000358,ACC0056,M001,TechKart,Electronics,3946,Card,2026-06-14 11:37:30,SUCCESS,11,
TXN000359,ACC0056,M005,FitFuel,Health,954,UPI,2026-06-24 11:37:30,SUCCESS,11,14400.0
TXN000360,ACC0056,M001,TechKart,Electronics,2199,Wallet,2026-06-30 11:37:30,SUCCESS,11,8640.0
TXN000361,ACC0056,M002,StyleHub,Fashion,1064,NetBanking,2026-07-17 11:37:30,SUCCESS,11,24480.0
TXN000362,ACC0056,M001,TechKart,Electronics,4237,UPI,2026-06-30 11:37:30,SUCCESS,11,-24480.0
TXN000363,ACC0056,M004,HomeNest,Furniture,4365,Card,2026-08-18 11:37:30,SUCCESS,11,70560.0
TXN000364,ACC0056,M002,StyleHub,Fashion,1230,UPI,2026-07-02 11:37:30,SUCCESS,11,-67680.0
TXN000365,ACC0056,M003,FreshMart,Grocery,175,UPI,2026-09-20 11:37:30,SUCCESS,11,115200.0
TXN000366,ACC0056,M004,HomeNest,Furniture,6452,NetBanking,2026-10-12 11:37:30,SUCCESS,11,31680.0
TXN000367,ACC0056,M004,HomeNest,Furniture,3948,UPI,2026-09-21 11:37:30,SUCCESS,11,-30240.0
TXN000368,ACC0057,M004,HomeNest,Furniture,2650,Card,2026-07-07 11:37:30,SUCCESS,11,
TXN000369,ACC0057,M002,StyleHub,Fashion,1539,Card,2026-07-09 11:37:30,SUCCESS,11,2880.0
TXN000370,ACC0057,M002,StyleHub,Fashion,600,UPI,2026-07-27 11:37:30,SUCCESS,11,25920.0
TXN000371,ACC0057,M003,FreshMart,Grocery,225,UPI,2026-07-13 11:37:30,SUCCESS,11,-20160.0
TXN000372,ACC0057,M005,FitFuel,Health,1522,UPI,2026-07-15 11:37:30,SUCCESS,11,2880.0
TXN000373,ACC0057,M001,TechKart,Electronics,1692,UPI,2026-07-22 11:37:30,SUCCESS,11,10080.0
TXN000374,ACC0057,M002,StyleHub,Fashion,1564,Card,2026-07-31 11:37:30,SUCCESS,11,12960.0
TXN000375,ACC0057,M005,FitFuel,Health,1026,Wallet,2026-10-06 11:37:30,SUCCESS,11,96480.0
TXN000376,ACC0057,M005,FitFuel,Health,1775,Wallet,2026-10-19 11:37:30,SUCCESS,11,18720.0
TXN000377,ACC0057,M003,FreshMart,Grocery,811,UPI,2026-08-03 11:37:30,SUCCESS,11,-110880.0
TXN000378,ACC0058,M004,HomeNest,Furniture,8908,Card,2026-08-26 11:37:30,SUCCESS,11,
TXN000379,ACC0058,M004,HomeNest,Furniture,3102,UPI,2026-09-01 11:37:30,SUCCESS,11,8640.0
TXN000380,ACC0058,M003,FreshMart,Grocery,824,UPI,2026-09-25 11:37:30,SUCCESS,11,34560.0
TXN000381,ACC0058,M002,StyleHub,Fashion,1256,Card,2026-09-25 11:37:30,SUCCESS,11,0.0
TXN000382,ACC0058,M005,FitFuel,Health,2466,Wallet,2026-09-07 11:37:30,SUCCESS,11,-25920.0
TXN000383,ACC0058,M005,FitFuel,Health,1476,UPI,2026-10-10 11:37:30,SUCCESS,11,47520.0
TXN000384,ACC0058,M003,FreshMart,Grocery,681,UPI,2026-11-24 11:37:30,SUCCESS,11,64800.0
TXN000385,ACC0058,M003,FreshMart,Grocery,415,Card,2026-11-11 11:37:30,SUCCESS,11,-18720.0
TXN000386,ACC0058,M005,FitFuel,Health,2338,UPI,2026-11-06 11:37:30,SUCCESS,11,-7200.0
TXN000387,ACC0059,M003,FreshMart,Grocery,546,UPI,2026-06-17 11:37:30,SUCCESS,11,
TXN000388,ACC0059,M004,HomeNest,Furniture,7123,Card,2026-06-19 11:37:30,SUCCESS,11,2880.0
TXN000389,ACC0059,M002,StyleHub,Fashion,2098,UPI,2026-07-13 11:37:30,SUCCESS,11,34560.0
TXN000390,ACC0059,M003,FreshMart,Grocery,1297,NetBanking,2026-07-08 11:37:30,SUCCESS,11,-7200.0
TXN000391,ACC0059,M001,TechKart,Electronics,2448,Card,2026-07-07 11:37:30,SUCCESS,11,-1440.0
TXN000392,ACC0060,M003,FreshMart,Grocery,1187,UPI,2026-08-26 11:37:30,SUCCESS,11,
TXN000393,ACC0060,M001,TechKart,Electronics,1732,Card,2026-09-09 11:37:30,SUCCESS,11,20160.0
TXN000394,ACC0060,M004,HomeNest,Furniture,7934,Card,2026-09-09 11:37:30,SUCCESS,11,0.0
TXN000395,ACC0060,M002,StyleHub,Fashion,1194,UPI,2026-09-01 11:37:30,SUCCESS,11,-11520.0
TXN000396,ACC0060,M004,HomeNest,Furniture,9505,UPI,2026-09-23 11:37:30,SUCCESS,11,31680.0
TXN000397,ACC0060,M002,StyleHub,Fashion,2372,UPI,2026-09-05 11:37:30,SUCCESS,11,-25920.0
TXN000398,ACC0060,M005,FitFuel,Health,1672,UPI,2026-10-19 11:37:30,SUCCESS,11,63360.0
TXN000399,ACC0061,M005,FitFuel,Health,1526,Card,2026-08-27 11:37:30,SUCCESS,11,
TXN000400,ACC0061,M003,FreshMart,Grocery,1287,UPI,2026-09-08 11:37:30,SUCCESS,11,17280.0
TXN000401,ACC0061,M005,FitFuel,Health,1658,Card,2026-09-06 11:37:30,SUCCESS,11,-2880.0
TXN000402,ACC0061,M003,FreshMart,Grocery,285,Wallet,2026-10-08 11:37:30,SUCCESS,11,46080.0
TXN000403,ACC0061,M001,TechKart,Electronics,3578,Wallet,2026-09-20 11:37:30,SUCCESS,11,-25920.0
TXN000404,ACC0061,M005,FitFuel,Health,979,Card,2026-10-26 11:37:30,SUCCESS,11,51840.0
TXN000405,ACC0061,M002,StyleHub,Fashion,878,NetBanking,2026-10-14 11:37:30,SUCCESS,11,-17280.0
TXN000406,ACC0061,M003,FreshMart,Grocery,794,Card,2026-12-03 11:37:30,SUCCESS,11,72000.0
TXN000407,ACC0061,M004,HomeNest,Furniture,2711,UPI,2026-10-14 11:37:30,SUCCESS,11,-72000.0
TXN000408,ACC0062,M003,FreshMart,Grocery,592,UPI,2026-07-18 11:37:30,SUCCESS,11,
TXN000409,ACC0062,M001,TechKart,Electronics,3865,Card,2026-07-22 11:37:30,SUCCESS,11,5760.0
TXN000410,ACC0062,M002,StyleHub,Fashion,779,UPI,2026-08-15 11:37:30,SUCCESS,11,34560.0
TXN000411,ACC0062,M004,HomeNest,Furniture,9413,UPI,2026-07-24 11:37:30,SUCCESS,11,-31680.0
TXN000412,ACC0062,M003,FreshMart,Grocery,1140,Card,2026-08-07 11:37:30,SUCCESS,11,20160.0
TXN000413,ACC0062,M003,FreshMart,Grocery,820,UPI,2026-09-06 11:37:30,SUCCESS,11,43200.0
TXN000414,ACC0063,M002,StyleHub,Fashion,1240,Card,2026-06-29 11:37:30,SUCCESS,11,
TXN000415,ACC0063,M004,HomeNest,Furniture,7846,NetBanking,2026-07-08 11:37:30,SUCCESS,11,12960.0
TXN000416,ACC0063,M001,TechKart,Electronics,3347,Wallet,2026-07-05 11:37:30,SUCCESS,11,-4320.0
TXN000417,ACC0063,M005,FitFuel,Health,656,UPI,2026-08-04 11:37:30,SUCCESS,11,43200.0
TXN000418,ACC0064,M002,StyleHub,Fashion,1964,UPI,2026-08-27 19:46:30,SUCCESS,19,
TXN000419,ACC0064,M002,StyleHub,Fashion,1963,UPI,2026-08-27 19:43:30,SUCCESS,19,-3.0
TXN000420,ACC0064,M002,StyleHub,Fashion,1940,UPI,2026-08-27 19:51:30,SUCCESS,19,8.0
TXN000421,ACC0065,M002,StyleHub,Fashion,2077,UPI,2026-08-27 19:37:30,SUCCESS,19,
TXN000422,ACC0065,M002,StyleHub,Fashion,2160,UPI,2026-08-27 19:48:30,SUCCESS,19,11.0
TXN000423,ACC0065,M002,StyleHub,Fashion,1959,UPI,2026-08-27 19:46:30,SUCCESS,19,-2.0
TXN000424,ACC0066,M002,StyleHub,Fashion,1814,UPI,2026-08-27 19:47:30,SUCCESS,19,
TXN000425,ACC0066,M002,StyleHub,Fashion,1844,UPI,2026-08-27 19:52:30,SUCCESS,19,5.0
TXN000426,ACC0066,M002,StyleHub,Fashion,2103,UPI,2026-08-27 19:50:30,SUCCESS,19,-2.0
TXN000427,ACC0066,M002,StyleHub,Fashion,1970,UPI,2026-08-27 19:57:30,SUCCESS,19,7.0
TXN000428,ACC0066,M002,StyleHub,Fashion,2186,Wallet,2026-08-27 19:43:30,SUCCESS,19,-14.0
TXN000429,ACC0067,M002,StyleHub,Fashion,2157,Card,2026-08-27 19:55:30,SUCCESS,19,
TXN000430,ACC0067,M002,StyleHub,Fashion,2129,UPI,2026-08-27 19:51:30,SUCCESS,19,-4.0
TXN000431,ACC0067,M002,StyleHub,Fashion,1873,Card,2026-08-27 19:51:30,SUCCESS,19,0.0
TXN000432,ACC0067,M002,StyleHub,Fashion,2158,UPI,2026-08-27 19:56:30,SUCCESS,19,5.0
TXN000433,ACC0068,M001,TechKart,Electronics,1979,UPI,2026-08-13 01:51:30,SUCCESS,1,
TXN000434,ACC0068,M001,TechKart,Electronics,2193,UPI,2026-08-13 01:52:30,SUCCESS,1,1.0
TXN000435,ACC0068,M001,TechKart,Electronics,2007,UPI,2026-08-13 01:48:30,SUCCESS,1,-4.0
TXN000436,ACC0068,M001,TechKart,Electronics,1954,UPI,2026-08-13 01:40:30,SUCCESS,1,-8.0
TXN000437,ACC0068,M001,TechKart,Electronics,1922,UPI,2026-08-13 01:54:30,SUCCESS,1,14.0
TXN000438,ACC0069,M001,TechKart,Electronics,1996,Wallet,2026-08-13 01:44:30,SUCCESS,1,
TXN000439,ACC0069,M001,TechKart,Electronics,2102,Card,2026-08-13 01:39:30,SUCCESS,1,-5.0
TXN000440,ACC0069,M001,TechKart,Electronics,2078,UPI,2026-08-13 01:50:30,SUCCESS,1,11.0
TXN000441,ACC0069,M001,TechKart,Electronics,2164,UPI,2026-08-13 01:44:30,SUCCESS,1,-6.0
TXN000442,ACC0069,M001,TechKart,Electronics,2037,UPI,2026-08-13 01:55:30,SUCCESS,1,11.0
TXN000443,ACC0070,M001,TechKart,Electronics,2007,UPI,2026-08-13 01:54:30,SUCCESS,1,
TXN000444,ACC0070,M001,TechKart,Electronics,2105,UPI,2026-08-13 01:39:30,SUCCESS,1,-15.0
TXN000445,ACC0070,M001,TechKart,Electronics,1831,UPI,2026-08-13 01:49:30,SUCCESS,1,10.0
TXN000446,ACC0070,M001,TechKart,Electronics,2186,Card,2026-08-13 01:39:30,SUCCESS,1,-10.0
TXN000447,ACC0071,M001,TechKart,Electronics,1949,UPI,2026-08-13 01:37:30,SUCCESS,1,
TXN000448,ACC0071,M001,TechKart,Electronics,2148,UPI,2026-08-13 01:49:30,SUCCESS,1,12.0
TXN000449,ACC0071,M001,TechKart,Electronics,2147,UPI,2026-08-13 01:47:30,SUCCESS,1,-2.0
TXN000450,ACC0071,M001,TechKart,Electronics,1976,Wallet,2026-08-13 01:46:30,SUCCESS,1,-1.0
TXN000451,ACC0071,M001,TechKart,Electronics,2061,UPI,2026-08-13 01:39:30,SUCCESS,1,-7.0
TXN000452,ACC0072,M001,TechKart,Electronics,1800,Card,2026-07-11 07:46:30,SUCCESS,7,
TXN000453,ACC0072,M001,TechKart,Electronics,1815,Card,2026-07-11 07:54:30,SUCCESS,7,8.0
TXN000454,ACC0072,M001,TechKart,Electronics,2120,UPI,2026-07-11 07:44:30,SUCCESS,7,-10.0
TXN000455,ACC0072,M001,TechKart,Electronics,2079,UPI,2026-07-11 07:47:30,SUCCESS,7,3.0
TXN000456,ACC0073,M001,TechKart,Electronics,1996,UPI,2026-07-11 07:42:30,SUCCESS,7,
TXN000457,ACC0073,M001,TechKart,Electronics,2143,UPI,2026-07-11 07:48:30,SUCCESS,7,6.0
TXN000458,ACC0073,M001,TechKart,Electronics,1808,UPI,2026-07-11 07:41:30,SUCCESS,7,-7.0
TXN000459,ACC0074,M001,TechKart,Electronics,1843,Wallet,2026-07-11 07:52:30,SUCCESS,7,
TXN000460,ACC0074,M001,TechKart,Electronics,2156,UPI,2026-07-11 07:41:30,SUCCESS,7,-11.0
TXN000461,ACC0074,M001,TechKart,Electronics,2060,UPI,2026-07-11 07:56:30,SUCCESS,7,15.0
TXN000462,ACC0075,M001,TechKart,Electronics,1895,UPI,2026-07-11 07:54:30,SUCCESS,7,
TXN000463,ACC0075,M001,TechKart,Electronics,2174,UPI,2026-07-11 07:50:30,SUCCESS,7,-4.0
TXN000464,ACC0075,M001,TechKart,Electronics,2079,UPI,2026-07-11 07:44:30,SUCCESS,7,-6.0
TXN000465,ACC0075,M001,TechKart,Electronics,2090,Wallet,2026-07-11 07:55:30,SUCCESS,7,11.0
TXN000466,ACC0076,M001,TechKart,Electronics,1840,Wallet,2026-07-11 07:48:30,SUCCESS,7,
TXN000467,ACC0076,M001,TechKart,Electronics,1840,UPI,2026-07-11 07:41:30,SUCCESS,7,-7.0
TXN000468,ACC0076,M001,TechKart,Electronics,2122,UPI,2026-07-11 07:53:30,SUCCESS,7,12.0
TXN000469,ACC0076,M001,TechKart,Electronics,1975,UPI,2026-07-11 07:39:30,SUCCESS,7,-14.0
TXN000470,ACC0077,M004,HomeNest,Furniture,2645,UPI,2026-08-04 01:37:30,SUCCESS,1,
TXN000471,ACC0077,M004,HomeNest,Furniture,2445,UPI,2026-08-04 03:37:30,SUCCESS,3,120.0
TXN000472,ACC0077,M004,HomeNest,Furniture,3138,UPI,2026-08-04 02:37:30,SUCCESS,2,-60.0
TXN000473,ACC0078,M004,HomeNest,Furniture,1311,Card,2026-08-04 01:37:30,SUCCESS,1,
